,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_x_cumsum_7,left_elbow_x_cumsum_8,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,left_elbow_y_cumsum_7,left_elbow_y_cumsum_8,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_x_cumsum_7,right_elbow_x_cumsum_8,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,right_elbow_y_cumsum_7,right_elbow_y_cumsum_8,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_x_cumsum_7,left_wrist_x_cumsum_8,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,left_wrist_y_cumsum_7,left_wrist_y_cumsum_8,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_x_cumsum_7,right_wrist_x_cumsum_8,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_wrist_y_cumsum_7,right_wrist_y_cumsum_8,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,right_forearm_r_cumsum_7,right_forearm_r_cumsum_8,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,left_forearm_r_cumsum_7,left_forearm_r_cumsum_8,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,right_forearm_angle_cumsum_7,right_forearm_angle_cumsum_8,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,left_forearm_angle_cumsum_7,left_forearm_angle_cumsum_8,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
844,0.004415,0.008072,0.011648,0.014303,0.016036,0.017283,0.017418,0.018447,0.020506,-0.002248,-0.001815,-0.007883,-0.012217,-0.016064,-0.018529,-0.020073,-0.020344,-0.020317,0.002086,0.005174,0.008885,0.009589,0.024271,0.036705,0.05071,0.063631,0.073817,0.007151,0.013219,0.011404,0.019098,0.020398,0.026276,0.029689,0.030204,0.029716,0.000406,0.000244,0.001977,0.003494,0.004822,0.006637,0.00772,0.008316,0.009346,-0.004253,-0.004443,-0.010158,-0.017364,-0.027332,-0.03806,-0.043017,-0.045509,-0.045428,0.003115,0.004497,0.00837,0.016172,0.028172,0.03917,0.051685,0.068561,0.087578,0.002438,0.005987,0.009942,0.013355,0.010971,0.011838,0.012027,0.011756,0.010863,-0.00479,-0.007132,-0.001406,-0.006312,-0.00975,-0.014607,-0.017673,-0.018826,-0.019938,-0.002433,-0.003438,-0.003262,-0.006225,-0.012359,-0.020533,-0.02384,-0.026093,-0.026137,-0.000588,0.001333,0.000598,-0.006154,-0.003261,-0.001511,7.8e-05,-0.00327,-0.010775,0.002353,0.004641,0.005779,0.006301,0.006216,0.005523,0.004905,0.005007,0.005484,0.046935,-0.95508,-0.134421,-0.848283,1,0,0,0,0,0,0,0,0,0,0
845,0.003637,0.007194,0.009834,0.011558,0.012798,0.012932,0.013956,0.016004,0.020234,0.000431,-0.005604,-0.009915,-0.013741,-0.016192,-0.017728,-0.017997,-0.017971,-0.01894,0.003071,0.006763,0.007463,0.022066,0.034432,0.048362,0.061213,0.071343,0.074846,0.006035,0.00423,0.011882,0.013175,0.019021,0.022416,0.022928,0.022443,0.027966,-0.000162,0.001563,0.003071,0.004392,0.006197,0.007274,0.007867,0.008891,0.01207,-0.000189,-0.005873,-0.01304,-0.022955,-0.033624,-0.038555,-0.041033,-0.040952,-0.042326,0.001374,0.005227,0.012986,0.024922,0.03586,0.048308,0.065093,0.084006,0.091146,0.003529,0.007463,0.010858,0.008487,0.009349,0.009538,0.009268,0.008379,0.009457,-0.002329,0.003366,-0.001514,-0.004932,-0.009764,-0.012813,-0.01396,-0.015066,-0.019745,-0.001,-0.000825,-0.003772,-0.009873,-0.018003,-0.021292,-0.023533,-0.023577,-0.024077,0.00185,0.001142,-0.005359,-0.002573,-0.000888,0.000642,-0.002581,-0.009808,-0.012481,0.002204,0.003299,0.003802,0.00372,0.003052,0.002457,0.002555,0.003015,0.003467,0.046797,-0.954652,-0.133786,-0.847768,1,0,0,0,0,0,0,0,0,0,0
846,0.003552,0.006189,0.007912,0.00915,0.009284,0.010307,0.012352,0.016577,0.024004,-0.006028,-0.010334,-0.014155,-0.016604,-0.018138,-0.018407,-0.01838,-0.019349,-0.020022,0.003687,0.004386,0.018972,0.031324,0.045237,0.058073,0.068192,0.07169,0.077019,-0.001803,0.00584,0.007131,0.012971,0.016362,0.016873,0.016389,0.021905,0.023681,0.001722,0.003229,0.004548,0.006351,0.007427,0.008019,0.009042,0.012217,0.018111,-0.005678,-0.012836,-0.02274,-0.033396,-0.038321,-0.040797,-0.040716,-0.042088,-0.049462,0.003848,0.011599,0.02352,0.034446,0.046879,0.063644,0.082535,0.089667,0.102073,0.003929,0.00732,0.004952,0.005813,0.006001,0.005732,0.004844,0.00592,0.008181,0.005688,0.000814,-0.002601,-0.007427,-0.010472,-0.011618,-0.012723,-0.017396,-0.017304,0.000175,-0.002769,-0.008862,-0.016983,-0.020268,-0.022506,-0.02255,-0.023049,-0.029861,-0.000702,-0.00715,-0.004387,-0.002716,-0.001198,-0.004395,-0.011562,-0.014214,-0.019725,0.001087,0.001585,0.001504,0.000842,0.000252,0.000349,0.000805,0.001253,0.001644,0.037919,-0.952667,-0.13442,-0.839742,1,0,0,0,0,0,0,0,0,0,0
847,0.002638,0.004361,0.0056,0.005734,0.006757,0.008803,0.01303,0.020461,0.029022,-0.004307,-0.00813,-0.01058,-0.012115,-0.012384,-0.012357,-0.013326,-0.013999,-0.018791,0.0007,0.015292,0.027649,0.041567,0.054409,0.064531,0.068031,0.073362,0.073793,0.007646,0.008938,0.01478,0.018172,0.018684,0.018199,0.023718,0.025495,0.024903,0.001508,0.002827,0.004631,0.005707,0.0063,0.007323,0.010499,0.016395,0.021914,-0.007161,-0.017068,-0.027729,-0.032656,-0.035133,-0.035052,-0.036425,-0.043802,-0.060628,0.007753,0.01968,0.03061,0.043048,0.05982,0.078719,0.085853,0.098264,0.103891,0.003392,0.001023,0.001885,0.002073,0.001804,0.000915,0.001992,0.004254,0.00595,-0.004876,-0.008292,-0.01312,-0.016167,-0.017313,-0.018418,-0.023093,-0.023001,-0.020931,-0.002945,-0.009041,-0.017165,-0.020452,-0.02269,-0.022734,-0.023234,-0.030048,-0.042301,-0.006466,-0.003695,-0.00202,-0.000498,-0.003704,-0.010891,-0.013551,-0.019078,-0.023244,0.0005,0.000418,-0.000246,-0.000838,-0.00074,-0.000283,0.000166,0.000559,0.001309,0.03839,-0.954519,-0.133037,-0.822045,1,0,0,0,0,0,0,0,0,0,0
848,0.001723,0.002962,0.003096,0.004119,0.006165,0.010392,0.017823,0.026385,0.039685,-0.003823,-0.006273,-0.007808,-0.008077,-0.00805,-0.009019,-0.009692,-0.014485,-0.019062,0.014592,0.02695,0.04087,0.053712,0.063835,0.067335,0.072666,0.073097,0.075681,0.001292,0.007135,0.010527,0.011039,0.010554,0.016073,0.01785,0.017258,0.016773,0.001319,0.003123,0.0042,0.004792,0.005815,0.008992,0.014889,0.020408,0.025577,-0.009908,-0.020569,-0.025496,-0.027973,-0.027893,-0.029266,-0.036643,-0.05347,-0.07377,0.011927,0.022858,0.035296,0.05207,0.07097,0.078105,0.090516,0.096143,0.100801,-0.002369,-0.001508,-0.001319,-0.001588,-0.002477,-0.0014,0.000862,0.002558,0.004981,-0.003416,-0.008244,-0.011291,-0.012437,-0.013543,-0.018218,-0.018126,-0.016056,-0.013219,-0.006096,-0.014221,-0.017508,-0.019747,-0.01979,-0.02029,-0.027105,-0.039358,-0.055646,0.002772,0.004448,0.005971,0.002764,-0.004427,-0.007087,-0.012616,-0.016785,-0.018542,-8.1e-05,-0.000746,-0.001338,-0.00124,-0.000783,-0.000334,5.9e-05,0.00081,0.002979,0.042899,-0.957875,-0.12765,-0.800909,1,0,0,0,0,0,0,0,0,0,0
849,0.001238,0.001373,0.002395,0.004441,0.008666,0.016094,0.024653,0.037948,0.050517,-0.002449,-0.003983,-0.004252,-0.004225,-0.005194,-0.005867,-0.010658,-0.015233,-0.022365,0.012353,0.026268,0.039106,0.049225,0.052724,0.058053,0.058484,0.061067,0.062063,0.00584,0.009231,0.009743,0.009258,0.014776,0.016552,0.01596,0.015475,0.016875,0.001803,0.00288,0.003472,0.004495,0.00767,0.013565,0.019082,0.024249,0.029605,-0.010658,-0.015583,-0.018059,-0.017978,-0.019351,-0.026725,-0.043547,-0.06384,-0.114545,0.010927,0.023361,0.040128,0.059022,0.066154,0.078561,0.084186,0.088842,0.092476,0.000861,0.00105,0.000781,-0.000108,0.000969,0.00323,0.004925,0.007347,0.008289,-0.004827,-0.007872,-0.009018,-0.010123,-0.014797,-0.014705,-0.012635,-0.009799,-0.010331,-0.008121,-0.011407,-0.013645,-0.013689,-0.014189,-0.021001,-0.03325,-0.049533,-0.093456,0.001672,0.003191,-8e-06,-0.007181,-0.009835,-0.01535,-0.019509,-0.021261,-0.02341,-0.000663,-0.001253,-0.001156,-0.0007,-0.000252,0.00014,0.000889,0.003053,0.004006,0.045517,-0.954837,-0.124577,-0.742835,1,0,0,0,0,0,0,0,0,0,0
850,0.000134,0.001156,0.003199,0.00742,0.014841,0.02339,0.036671,0.049227,0.061755,-0.001532,-0.001801,-0.001774,-0.002742,-0.003414,-0.0082,-0.01277,-0.019895,-0.041538,0.0139,0.026724,0.036833,0.040328,0.045651,0.046081,0.048662,0.049657,0.054926,0.003388,0.003898,0.003414,0.008926,0.0107,0.010109,0.009625,0.011023,0.010727,0.001075,0.001667,0.002689,0.005861,0.011749,0.01726,0.022422,0.027772,0.029681,-0.00492,-0.007393,-0.007313,-0.008684,-0.01605,-0.032854,-0.053125,-0.103777,-0.174082,0.012421,0.02917,0.048044,0.055168,0.067562,0.073181,0.077833,0.081462,0.082107,0.000188,-8.1e-05,-0.000968,0.000108,0.002366,0.00406,0.006479,0.00742,0.007098,-0.003043,-0.004187,-0.005291,-0.00996,-0.009868,-0.0078,-0.004968,-0.005498,-0.005385,-0.003282,-0.005518,-0.005562,-0.006061,-0.012866,-0.025102,-0.041367,-0.085244,-0.134276,0.001507,-0.001668,-0.008788,-0.011422,-0.016896,-0.021024,-0.022764,-0.024896,-0.021143,-0.000586,-0.00049,-3.6e-05,0.000408,0.000797,0.00154,0.003688,0.004634,0.005504,0.055293,-0.952784,-0.118644,-0.671624,1,0,0,0,0,0,0,0,0,0,0
851,0.00102,0.003059,0.007271,0.014677,0.023209,0.036464,0.048994,0.061497,0.075503,-0.000268,-0.000241,-0.001207,-0.001878,-0.006654,-0.011215,-0.018326,-0.039925,-0.039791,0.012798,0.022887,0.026375,0.031688,0.032117,0.034693,0.035685,0.040944,0.04623,0.00051,2.7e-05,0.005527,0.007298,0.006708,0.006225,0.00762,0.007325,0.005876,0.00059,0.00161,0.004776,0.010652,0.016152,0.021304,0.026643,0.028548,0.028334,-0.002468,-0.002388,-0.003756,-0.011108,-0.027878,-0.048108,-0.098658,-0.168822,-0.226563,0.016716,0.035551,0.042662,0.055031,0.060639,0.06528,0.068903,0.069546,0.071881,-0.000268,-0.001154,-8e-05,0.002173,0.003864,0.006279,0.007218,0.006896,0.007674,-0.001142,-0.002244,-0.006903,-0.006812,-0.004748,-0.001921,-0.002451,-0.002338,1e-06,-0.002231,-0.002275,-0.002773,-0.009565,-0.021776,-0.038008,-0.081797,-0.13073,-0.188528,-0.003131,-0.010151,-0.012749,-0.018147,-0.022216,-0.023932,-0.026034,-0.022334,-0.020007,9.5e-05,0.000542,0.000981,0.001364,0.002097,0.004215,0.005147,0.006005,0.006538,0.058735,-0.954169,-0.108988,-0.610853,1,0,0,0,0,0,0,0,0,0,0
852,0.002031,0.006227,0.013602,0.0221,0.035302,0.047782,0.060235,0.074184,0.087306,2.7e-05,-0.000935,-0.001603,-0.00636,-0.010903,-0.017985,-0.039497,-0.039364,-0.038001,0.010048,0.013522,0.018813,0.019241,0.021806,0.022795,0.028033,0.033297,0.040299,-0.000481,0.004997,0.006761,0.006173,0.005692,0.007082,0.006788,0.005345,0.00465,0.001015,0.004169,0.010021,0.0155,0.020631,0.025948,0.027846,0.027632,0.027525,8e-05,-0.001283,-0.008605,-0.025307,-0.045457,-0.095804,-0.165686,-0.223194,-0.281505,0.01876,0.025842,0.038161,0.043746,0.048369,0.051977,0.052619,0.054943,0.057482,-0.000882,0.000187,0.002432,0.004115,0.006521,0.007456,0.007135,0.00791,0.009754,-0.001097,-0.005738,-0.005647,-0.003592,-0.000776,-0.001304,-0.001191,0.001139,0.003882,-4.3e-05,-0.000539,-0.007304,-0.019466,-0.035633,-0.079246,-0.127983,-0.185548,-0.243925,-0.006825,-0.00935,-0.014598,-0.018555,-0.020223,-0.022267,-0.01867,-0.016407,-0.012866,0.000434,0.000861,0.001234,0.001946,0.004005,0.004911,0.005746,0.006264,0.006432,0.061434,-0.952293,-0.092111,-0.547152,1,0,0,0,0,0,0,0,0,0,0
853,0.004211,0.011613,0.020142,0.033391,0.045915,0.058414,0.072413,0.085582,0.095854,-0.000966,-0.001636,-0.00641,-0.010969,-0.018077,-0.039666,-0.039532,-0.038165,-0.037762,0.003487,0.008797,0.009226,0.011801,0.012793,0.01805,0.023333,0.03036,0.036153,0.005498,0.007268,0.006678,0.006195,0.00759,0.007295,0.005847,0.005149,0.004452,0.003165,0.009038,0.014536,0.019686,0.025023,0.026927,0.026713,0.026605,0.030253,-0.001368,-0.008716,-0.025479,-0.045701,-0.096229,-0.166363,-0.224079,-0.2826,-0.374592,0.007107,0.019471,0.025077,0.029716,0.033337,0.033981,0.036314,0.038862,0.040525,0.001073,0.003326,0.005015,0.007429,0.008368,0.008046,0.008824,0.010674,0.015851,-0.004658,-0.004566,-0.002503,0.000323,-0.000207,-9.4e-05,0.002244,0.004997,0.01109,-0.000498,-0.007286,-0.019492,-0.035718,-0.079488,-0.128401,-0.186174,-0.24476,-0.33269,-0.00259,-0.007972,-0.012029,-0.01374,-0.015836,-0.012147,-0.009826,-0.006195,-0.002871,0.000437,0.00082,0.00155,0.003662,0.004591,0.005447,0.005979,0.00615,0.006174,0.068718,-0.952285,-0.081793,-0.452399,1,0,0,0,0,0,0,0,0,0,0
854,0.00741,0.015948,0.029211,0.041749,0.054261,0.068276,0.081458,0.091741,0.108146,-0.000671,-0.00545,-0.010014,-0.017129,-0.038742,-0.038608,-0.037239,-0.036836,-0.024835,0.005316,0.005746,0.008323,0.009316,0.014579,0.019868,0.026902,0.032701,0.047119,0.001772,0.001181,0.000698,0.002094,0.001799,0.000349,-0.000349,-0.001047,-0.006793,0.00588,0.011384,0.016539,0.021882,0.023788,0.023573,0.023466,0.027117,0.029023,-0.007356,-0.024137,-0.044381,-0.094963,-0.165172,-0.22295,-0.281533,-0.373624,-0.441013,0.012377,0.017988,0.022633,0.026258,0.026902,0.029238,0.031789,0.033453,0.037776,0.002255,0.003947,0.006363,0.007303,0.006981,0.007759,0.009612,0.014794,0.01576,9.2e-05,0.002156,0.004985,0.004455,0.004568,0.006909,0.009665,0.015765,0.023164,-0.006796,-0.019015,-0.035258,-0.079075,-0.12804,-0.185875,-0.244524,-0.332548,-0.355827,-0.005422,-0.00951,-0.011234,-0.013345,-0.009629,-0.007291,-0.003632,-0.000284,0.008808,0.000385,0.001121,0.003249,0.004185,0.005047,0.005583,0.005756,0.00578,0.005782,0.085602,-0.950304,-0.0712,-0.383812,1,0,0,0,0,0,0,0,0,0,0
855,0.008534,0.021791,0.034323,0.046828,0.060837,0.074013,0.084291,0.100688,0.126155,-0.004777,-0.009339,-0.01645,-0.038053,-0.037919,-0.03655,-0.036148,-0.024152,0.00373,0.000429,0.003006,0.003999,0.009258,0.014545,0.021576,0.027372,0.041783,0.058072,-0.00059,-0.001073,0.000322,2.7e-05,-0.001422,-0.00212,-0.002818,-0.008561,-0.013069,0.005501,0.010654,0.015994,0.017899,0.017685,0.017577,0.021227,0.023132,0.031505,-0.016772,-0.037006,-0.087565,-0.15774,-0.215491,-0.274046,-0.366093,-0.43345,-0.473784,0.005609,0.010251,0.013874,0.014518,0.016853,0.019402,0.021066,0.025387,0.032981,0.001691,0.004106,0.005045,0.004723,0.005501,0.007353,0.012532,0.013498,0.009795,0.002064,0.004891,0.004361,0.004474,0.006814,0.009569,0.015665,0.023061,0.024637,-0.012213,-0.028449,-0.072245,-0.121186,-0.178993,-0.237615,-0.325597,-0.348865,-0.29084,-0.004074,-0.005792,-0.007897,-0.004193,-0.001863,0.001784,0.005121,0.014183,0.022687,0.000733,0.002854,0.003787,0.004646,0.00518,0.005353,0.005377,0.005379,0.005383,0.096106,-0.945144,-0.059244,-0.341509,1,0,0,0,0,0,0,0,0,0,0
856,0.013253,0.025781,0.038283,0.052287,0.065459,0.075734,0.092125,0.117584,0.143097,-0.004561,-0.01167,-0.033266,-0.033132,-0.031764,-0.031361,-0.019369,0.008504,0.033883,0.002575,0.003568,0.008826,0.014111,0.02114,0.026935,0.041341,0.057625,0.0734,-0.000483,0.000912,0.000617,-0.000832,-0.001529,-0.002227,-0.007968,-0.012475,-0.021328,0.005151,0.01049,0.012394,0.01218,0.012072,0.015721,0.017626,0.025996,0.028303,-0.020228,-0.070771,-0.140924,-0.198657,-0.257194,-0.349212,-0.416549,-0.456871,-0.544462,0.004641,0.008263,0.008907,0.011241,0.013789,0.015453,0.019772,0.027364,0.033883,0.002414,0.003353,0.003031,0.003809,0.005661,0.010838,0.011804,0.008102,0.004427,0.002827,0.002297,0.00241,0.004749,0.007503,0.013598,0.020991,0.022566,0.028705,-0.01623,-0.060013,-0.108939,-0.166729,-0.225332,-0.313287,-0.336548,-0.278541,-0.167772,-0.001714,-0.003814,-0.000118,0.002207,0.005846,0.009176,0.018218,0.026704,0.035606,0.002116,0.003047,0.003905,0.004437,0.004609,0.004633,0.004636,0.00464,0.004786,0.10788,-0.944175,-0.043867,-0.250546,1,0,0,0,0,0,0,0,0,0,0
857,0.012537,0.025047,0.03906,0.052241,0.062523,0.078926,0.104402,0.129932,0.156456,-0.007114,-0.028725,-0.02859,-0.027221,-0.026819,-0.014819,0.013074,0.03847,0.056188,0.000993,0.006255,0.011544,0.018577,0.024376,0.038792,0.055087,0.070872,0.08663,0.001396,0.001101,-0.000349,-0.001047,-0.001745,-0.00749,-0.012,-0.020859,-0.020859,0.005342,0.007248,0.007034,0.006926,0.010577,0.012483,0.020859,0.023168,0.02596,-0.050577,-0.120778,-0.178549,-0.237126,-0.329206,-0.396589,-0.436937,-0.524588,-0.558789,0.003624,0.004268,0.006604,0.009154,0.010819,0.015141,0.022738,0.029262,0.040805,0.00094,0.000617,0.001396,0.003248,0.008429,0.009396,0.005691,0.002013,-0.000564,-0.00053,-0.000417,0.001923,0.004679,0.010778,0.018177,0.019753,0.025895,0.023846,-0.043812,-0.092772,-0.1506,-0.209243,-0.297257,-0.320534,-0.262488,-0.151644,-0.094583,-0.00211,0.001603,0.00394,0.007595,0.010941,0.020026,0.028552,0.037496,0.042242,0.000936,0.001797,0.002332,0.002505,0.002529,0.002532,0.002536,0.002682,0.002623,0.118834,-0.946819,-0.028142,-0.207376,1,0,0,0,0,0,0,0,0,0,0
858,0.012455,0.026407,0.03953,0.049766,0.066097,0.091461,0.116879,0.143286,0.160578,-0.021516,-0.021382,-0.020019,-0.019618,-0.007671,0.020099,0.045383,0.063023,0.074783,0.005239,0.010504,0.017506,0.02328,0.037632,0.053856,0.069571,0.08526,0.104397,-0.000294,-0.001737,-0.002432,-0.003127,-0.008847,-0.013337,-0.022157,-0.022157,-0.022585,0.001898,0.001684,0.001577,0.005212,0.007109,0.015448,0.017747,0.020527,0.023707,-0.069892,-0.12741,-0.185729,-0.277404,-0.34449,-0.384661,-0.471926,-0.505977,-0.549756,0.000641,0.002967,0.005506,0.007163,0.011466,0.01903,0.025525,0.037017,0.056395,-0.000321,0.000454,0.002299,0.007457,0.008419,0.004731,0.001069,-0.001497,-0.008874,0.000113,0.002443,0.005186,0.011259,0.018625,0.020194,0.026309,0.024269,0.017345,-0.048744,-0.106318,-0.164703,-0.25233,-0.275504,-0.217714,-0.107358,-0.050547,0.006196,0.003601,0.005866,0.009411,0.012655,0.021464,0.029731,0.038403,0.043005,0.04363,0.000835,0.001354,0.001522,0.001545,0.001547,0.001552,0.001693,0.001636,0.002434,0.120973,-0.944334,-0.010698,-0.151592,1,0,0,0,0,0,0,0,0,0,0
859,0.01393,0.027033,0.037253,0.053558,0.078883,0.104261,0.130626,0.147892,0.17295,0.000133,0.001494,0.001895,0.013823,0.04155,0.066794,0.084407,0.096148,0.105889,0.005257,0.012249,0.018013,0.032343,0.048541,0.064232,0.079897,0.099004,0.119071,-0.001441,-0.002135,-0.002829,-0.008539,-0.013023,-0.021829,-0.021829,-0.022256,-0.024417,-0.000213,-0.00032,0.003309,0.005204,0.01353,0.015825,0.0186,0.021775,0.037493,-0.057427,-0.115656,-0.207187,-0.274168,-0.314277,-0.401405,-0.435403,-0.479114,-0.515273,0.002322,0.004857,0.006511,0.010808,0.01836,0.024844,0.036319,0.055666,0.073492,0.000774,0.002615,0.007766,0.008726,0.005044,0.001388,-0.001174,-0.008539,-0.010247,0.002326,0.005066,0.011129,0.018483,0.02005,0.026156,0.024118,0.017205,0.017944,-0.057484,-0.115777,-0.203268,-0.226406,-0.168705,-0.058522,-0.0018,0.054854,0.101065,0.00224,0.005747,0.008956,0.017668,0.025845,0.034423,0.038975,0.039593,0.041628,0.000513,0.000679,0.000702,0.000704,0.000709,0.000849,0.000792,0.001581,0.003251,0.126658,-0.944958,-0.004226,-0.10167,1,0,0,0,0,0,0,0,0,0,0
860,0.013097,0.023313,0.03961,0.064924,0.09029,0.116644,0.133902,0.158948,0.179087,0.00136,0.00176,0.013684,0.041397,0.066631,0.084235,0.095972,0.105708,0.099626,0.006988,0.01275,0.027074,0.043265,0.058949,0.074606,0.093704,0.113763,0.139876,-0.000694,-0.001387,-0.007095,-0.011576,-0.020379,-0.020379,-0.020805,-0.022966,-0.026087,-0.000107,0.003521,0.005415,0.013737,0.016031,0.018805,0.021979,0.03769,0.048279,-0.058202,-0.149692,-0.216643,-0.256734,-0.343823,-0.377805,-0.421497,-0.457639,-0.526644,0.002534,0.004188,0.008482,0.016031,0.022513,0.033982,0.053321,0.071139,0.096132,0.00184,0.006988,0.007949,0.004268,0.000613,-0.001947,-0.009309,-0.011016,-0.016911,0.002738,0.008798,0.016149,0.017715,0.023819,0.021782,0.014872,0.015611,0.01301,-0.058267,-0.145718,-0.168846,-0.111172,-0.001038,0.055659,0.112287,0.158478,0.220997,0.003495,0.006694,0.015379,0.023531,0.032081,0.036619,0.037235,0.039264,0.040637,0.000165,0.000188,0.000191,0.000195,0.000334,0.000278,0.001064,0.002729,0.008073,0.12418,-0.943281,-0.002092,-0.023729,1,0,0,0,0,0,0,0,0,0,0
861,0.010155,0.026355,0.051518,0.076733,0.102929,0.120084,0.144981,0.165,0.182817,0.000398,0.01225,0.039798,0.064881,0.08238,0.094047,0.103725,0.097679,0.09471,0.005727,0.019965,0.03606,0.05165,0.067214,0.086199,0.106137,0.132095,0.157469,-0.000689,-0.006363,-0.010818,-0.019568,-0.019568,-0.019992,-0.02214,-0.025242,-0.025772,0.003606,0.005488,0.013761,0.016041,0.018799,0.021954,0.037571,0.048097,0.063741,-0.090945,-0.157496,-0.197347,-0.283917,-0.317696,-0.361127,-0.397054,-0.465647,-0.500805,0.001644,0.005913,0.013416,0.019859,0.031261,0.050484,0.068195,0.093039,0.121781,0.005117,0.006072,0.002413,-0.00122,-0.003765,-0.011083,-0.01278,-0.01864,-0.027124,0.006024,0.013331,0.014888,0.020955,0.01893,0.012061,0.012796,0.01021,0.001881,-0.086929,-0.109919,-0.052589,0.056888,0.113246,0.169537,0.215452,0.277598,0.308872,0.003068,0.011397,0.019213,0.027413,0.031765,0.032355,0.034301,0.035618,0.033685,2.2e-05,2.4e-05,2.8e-05,0.000162,0.000108,0.000862,0.002458,0.007584,0.013519,0.126508,-0.939382,0.010171,0.020686,1,0,0,0,0,0,0,0,0,0,0
862,0.016074,0.041041,0.06606,0.092053,0.109075,0.133778,0.153641,0.17132,0.190894,0.01176,0.039094,0.063982,0.081346,0.092921,0.102524,0.096526,0.093579,0.082187,0.014128,0.030097,0.045566,0.061009,0.079846,0.09963,0.125386,0.150563,0.175003,-0.00563,-0.01005,-0.018732,-0.018732,-0.019153,-0.021283,-0.024362,-0.024888,-0.025361,0.001868,0.010076,0.012339,0.015075,0.018205,0.033701,0.044145,0.059667,0.084318,-0.066034,-0.105576,-0.191473,-0.224989,-0.268083,-0.30373,-0.37179,-0.406675,-0.424933,0.004236,0.011681,0.018074,0.029386,0.04846,0.066034,0.090685,0.119203,0.145196,0.000947,-0.002683,-0.006288,-0.008813,-0.016074,-0.017758,-0.023572,-0.031991,-0.03228,0.007251,0.008795,0.014815,0.012806,0.005991,0.006719,0.004154,-0.00411,-0.004126,-0.022811,0.034073,0.142699,0.198619,0.254473,0.300031,0.361694,0.392725,0.397788,0.007886,0.015288,0.023052,0.027172,0.027731,0.029573,0.03082,0.02899,0.027787,2e-06,6e-06,0.000133,8.1e-05,0.000795,0.002306,0.007159,0.012779,0.018773,0.120934,-0.94324,0.005335,0.039285,1,0,0,0,0,0,0,0,0,0,0
