,left_shoulder_x_diff,left_shoulder_y_diff,right_shoulder_x_diff,right_shoulder_y_diff,left_elbow_x_diff,left_elbow_y_diff,right_elbow_x_diff,right_elbow_y_diff,left_wrist_x_diff,left_wrist_y_diff,right_wrist_x_diff,right_wrist_y_diff,left_index_x_diff,left_index_y_diff,left_index_z_diff,right_index_x_diff,right_index_y_diff,right_index_z_diff,gt_idle,gt_sr,gt_sl,gt_r
10,-0.005979999999999985,1.0000000000010001e-05,-0.005589999999999984,-0.0013799999999999923,-0.007010000000000072,0.0020000000000000018,-0.005810000000000037,-0.0013500000000000734,-0.010169999999999901,0.0047000000000000375,-0.007099999999999995,-0.0008700000000000374,-0.010769999999999946,0.006719999999999948,0.005510000000000015,-0.007079999999999975,-0.0006199999999999539,-0.0022900000000000142,1,0,0,0
11,-0.007390000000000008,-0.0006999999999999784,-0.006629999999999969,-0.0004899999999999904,-0.00027999999999994696,-0.0018400000000000638,-0.006460000000000021,0.00026999999999999247,-0.012089999999999934,0.0033799999999999386,-0.006280000000000008,-0.000280000000000058,-0.015680000000000027,0.005879999999999996,0.011799999999999977,-0.005170000000000008,-0.0006599999999999939,-0.01602999999999999,1,0,0,0
12,-0.00605,-0.0023900000000000032,-0.006290000000000018,0.00041000000000002146,0.014069999999999916,-0.02072000000000007,-0.006990000000000052,0.00046000000000001595,-0.017610000000000015,-0.04466000000000003,-0.005159999999999998,0.0,-0.03154999999999997,-0.04508999999999996,-0.04629999999999995,-0.0036700000000000066,-0.00024000000000001798,0.03492000000000001,0,0,0,1
13,-0.0037399999999999656,-0.004390000000000005,-0.005430000000000046,0.0021200000000000108,0.02732000000000001,-0.04525000000000001,-0.00544,-0.00017999999999995797,-0.007449999999999957,-0.10968,-0.00274000000000002,0.000200000000000089,-0.022689999999999988,-0.12549,-0.07131000000000004,-0.0032099999999999906,0.00017000000000000348,0.09229000000000004,0,0,0,1
14,-0.0023500000000000743,-0.005649999999999988,-0.0042400000000000215,0.0015100000000000113,0.019199999999999995,-0.04735999999999996,-0.004119999999999957,0.00029000000000001247,-0.0004899999999999904,-0.13673000000000002,-0.0034800000000000386,0.0010200000000000209,-0.006249999999999978,-0.18681000000000003,-0.26198999999999995,-0.0045399999999999885,0.0011099999999999444,0.005500000000000005,0,0,0,1
15,-0.00710999999999995,-0.0018199999999999883,-0.0047000000000000375,0.0011200000000000099,0.01324000000000003,-0.03086,-0.004589999999999983,0.00041999999999997595,0.005759999999999987,-0.17293000000000003,-0.0022199999999999998,0.0041200000000000125,0.010730000000000017,-0.21448999999999996,-0.34536999999999995,-0.0026000000000000467,0.0037800000000000056,-0.022720000000000018,0,0,0,1
16,-0.0018099999999999783,0.0015999999999999903,-0.0021299999999999653,2.999999999997449e-05,0.008430000000000049,0.0049000000000000155,-0.0038699999999999846,0.00046999999999997044,0.04504000000000008,-0.12637999999999994,-0.0022400000000000198,0.0043800000000000505,0.05420999999999998,-0.16224999999999995,0.10685,-0.0018799999999999928,0.0042200000000000015,0.10154000000000002,0,0,0,1
17,0.0006200000000000649,0.003249999999999975,-0.003919999999999979,-2.0000000000020002e-05,0.0042200000000000015,0.004129999999999967,-0.004290000000000016,0.0009799999999999809,0.06498999999999999,-0.035280000000000034,-0.003200000000000036,0.0006099999999999994,0.08691000000000004,-0.05496999999999996,0.19637000000000004,-0.0023199999999999887,0.0014899999999999913,0.18456,0,0,0,1
18,-0.004730000000000012,0.003579999999999972,-0.004620000000000013,0.0008100000000000329,-0.003750000000000031,-0.002950000000000008,-0.00490999999999997,0.0012199999999999989,0.05559000000000003,-0.008060000000000012,-0.004159999999999997,0.00031999999999998696,0.07477,-0.010330000000000006,0.09002999999999994,-0.003689999999999971,0.0009299999999999864,-0.025830000000000006,0,0,0,1
19,-0.0044799999999999285,0.0007699999999999929,-0.002640000000000031,0.0007499999999999729,-0.002929999999999988,0.003929999999999989,-0.003129999999999966,0.00019999999999997797,0.04748000000000008,0.048260000000000025,-0.002950000000000008,0.00043000000000004146,0.06964000000000004,0.06521000000000005,0.17160000000000003,-0.003149999999999986,0.000300000000000078,-0.25829,0,0,0,1
20,-0.0010499999999999954,0.0011800000000000144,-0.0016100000000000003,0.0008799999999999919,-0.007900000000000018,0.007469999999999977,-0.0015400000000000413,0.0005499999999999394,0.02956000000000003,0.10225999999999996,-0.0015700000000000158,0.00029000000000001247,0.04671000000000003,0.13523000000000007,-0.03419,-0.0018700000000000383,9.00000000000345e-05,-0.04851,0,0,0,1
21,0.00021999999999999797,0.0011900000000000244,-0.0008699999999999819,0.00037999999999999146,-0.006429999999999936,0.02472999999999992,8.999999999997899e-05,0.0019500000000000073,0.007329999999999948,0.13449,-0.0012600000000000389,6.999999999990347e-05,0.013279999999999959,0.16700000000000004,0.02681,-0.0016199999999999548,-9.99999999995449e-06,-0.08164000000000005,0,0,0,1
22,0.0005399999999999849,0.0037699999999999956,4.0000000000040004e-05,8.999999999997899e-05,-0.009489999999999998,0.03320999999999996,0.0006099999999999994,0.0009099999999999664,-0.013510000000000022,0.12158000000000002,-0.0010600000000000054,-0.001060000000000061,-0.014430000000000054,0.14922999999999997,0.07422999999999996,-0.0009899999999999909,-0.000980000000000092,0.03531999999999996,0,0,0,1
23,0.0005600000000000049,0.0034399999999999986,0.00036000000000002697,-4.999999999999449e-05,-0.017220000000000013,0.02402000000000004,0.00043999999999999595,0.0007400000000000739,-0.028750000000000053,0.09193000000000007,-4.999999999999449e-05,-0.0023799999999999377,-0.03159999999999996,0.12038000000000004,0.03553999999999996,-0.00024000000000001798,-0.0023900000000000032,0.026359999999999995,0,0,0,1
24,0.00019999999999997797,0.00028000000000000247,0.0020100000000000118,-0.00026999999999999247,-0.015160000000000062,0.008160000000000056,0.003009999999999957,0.00041999999999997595,-0.051960000000000006,0.05353999999999992,0.0012999999999999678,-0.0028600000000000847,-0.059190000000000076,0.07807999999999993,-0.008250000000000035,0.00046999999999997044,-0.0023400000000000087,-0.01533000000000001,0,0,0,1
25,0.0007500000000000284,-0.00010999999999999899,0.003280000000000005,-0.0008000000000000229,-0.01961999999999997,0.008619999999999961,0.004730000000000012,0.000180000000000069,-0.04959999999999998,0.02898999999999996,0.0031100000000000017,-0.0002300000000000635,-0.05774999999999997,0.04296,-0.01041000000000003,0.0017299999999999538,-0.000260000000000038,0.03344999999999998,0,0,0,1
26,0.0021800000000000708,-0.00015999999999999348,0.003960000000000019,-0.0012400000000000189,-0.010070000000000023,0.011970000000000036,0.002950000000000008,-0.0012499999999999734,-0.035170000000000035,0.023320000000000007,0.0013400000000000079,0.00019000000000002348,-0.044969999999999954,0.024150000000000005,0.054400000000000004,0.0017199999999999993,0.0002300000000000635,0.03415999999999997,0,0,0,1
27,0.00391000000000008,-0.00024999999999997247,0.004149999999999987,-0.0015499999999999958,-0.005589999999999984,0.008179999999999965,0.0021799999999999597,-0.0020399999999999308,-0.028039999999999954,0.00044999999999995044,0.0014299999999999868,0.0002300000000000635,-0.03915000000000002,-0.004890000000000061,0.026069999999999982,0.0028499999999999637,0.00024999999999997247,0.05701999999999996,0,0,0,1
28,0.003970000000000029,-0.00023000000000000798,0.0024999999999999467,-0.0005300000000000304,-0.0031999999999999806,0.003330000000000055,0.0019000000000000128,-0.00019999999999997797,-0.019570000000000087,0.00817000000000001,0.0017499999999999738,4.999999999999449e-05,-0.02438000000000007,0.00021000000000004349,-0.04718,0.003019999999999967,0.00019999999999997797,-0.007869999999999988,0,0,0,1
29,0.0024700000000000832,-3.999999999998449e-05,0.0020299999999999763,6.0000000000004494e-05,-0.0009500000000000064,0.0012499999999999734,0.0019399999999999973,0.0007399999999999629,-0.011920000000000042,0.006290000000000018,0.0020499999999999963,-7.999999999996898e-05,-0.01766000000000001,0.0039799999999999836,-0.06897000000000003,0.0024399999999999977,-4.999999999999449e-05,-0.023499999999999965,0,0,0,1
30,0.0014299999999999313,0.00019000000000002348,0.0014199999999999768,0.00012000000000000899,-0.0007300000000000084,-0.00034000000000000696,0.0020300000000000318,0.00026999999999999247,-0.003130000000000077,-0.0033199999999999896,0.0025700000000000167,7.00000000000145e-05,-0.0040400000000000436,-0.004469999999999974,-0.02783000000000002,0.0030100000000000127,-0.0002700000000001035,-0.009780000000000011,0,0,0,1
31,0.0011200000000000099,9.99999999995449e-06,0.0013699999999999823,0.00040000000000001146,0.0004899999999999904,0.0014699999999999713,0.0017899999999999583,0.0008500000000000174,0.0015899999999999803,0.0005499999999999394,0.0025200000000000222,0.0008000000000000229,0.00270999999999999,0.0008699999999999264,0.01923999999999998,0.0036299999999999666,0.00032999999999994145,-0.004080000000000028,0,0,0,1
32,0.0010100000000000664,-0.00045999999999996044,0.0012199999999999989,0.0004899999999999904,0.0009100000000000774,-0.0015600000000000058,0.0024899999999999922,0.0006300000000000194,0.005099999999999993,-0.0024399999999999977,0.0025600000000000067,0.00031000000000003247,0.005610000000000004,-0.0038999999999999035,0.000150000000000039,0.004259999999999986,0.00042999999999993044,-0.0048900000000000055,1,0,0,0
33,0.0011799999999999589,-0.0017299999999999538,0.00031999999999998696,0.0012100000000000444,0.0027399999999999647,-0.0045000000000000595,0.002899999999999958,0.0006300000000000194,0.003290000000000015,-0.0019899999999999363,0.0046000000000000485,0.0016300000000000203,0.004489999999999994,-0.002789999999999959,-0.013139999999999985,0.006479999999999986,0.0019599999999999618,0.010029999999999983,1,0,0,0
34,0.0006700000000000594,-0.0018600000000000283,0.00021999999999999797,0.0016100000000000003,0.003430000000000044,-0.0046799999999999065,0.0024200000000000332,0.0019200000000000328,0.004310000000000036,-0.005720000000000058,0.004479999999999984,0.003569999999999962,0.0019000000000000128,-0.0024900000000001032,0.027729999999999977,0.005650000000000044,0.0035200000000000786,0.029880000000000018,1,0,0,0
35,0.00046000000000001595,-0.0015600000000000058,0.00046999999999997044,0.003009999999999957,0.003470000000000084,-0.0036399999999999766,0.003430000000000044,0.003950000000000009,0.006809999999999983,-0.007009999999999961,0.005969999999999975,0.00653999999999999,0.00495000000000001,-0.00490999999999997,0.03856999999999999,0.007169999999999954,0.005170000000000008,0.023150000000000004,1,0,0,0
36,0.0019200000000000328,-0.0023600000000000287,0.0011599999999999944,0.004769999999999941,0.0036800000000000166,-0.0026199999999999557,0.00545000000000001,0.0023900000000000032,0.00712999999999997,-0.004269999999999996,0.00714999999999999,0.005309999999999926,0.007610000000000006,-0.0047800000000000065,0.007919999999999983,0.00764999999999999,0.005469999999999975,0.006990000000000052,1,0,0,0
37,0.002549999999999941,-0.0018199999999999883,0.0019099999999999673,0.006170000000000009,0.0040799999999999725,-0.0014200000000000879,0.005630000000000024,0.0030799999999999716,0.007509999999999906,-0.006220000000000003,0.00768000000000002,0.00539999999999996,0.009620000000000073,-0.0049799999999999844,-0.0044199999999999795,0.008169999999999955,0.006259999999999932,0.0046800000000000175,1,0,0,0
38,0.0023500000000000743,-0.0013699999999999823,0.0033400000000000096,0.0023700000000000943,0.0043600000000000305,-0.0010299999999999754,0.005280000000000007,0.0025900000000000922,0.006589999999999985,-0.0041400000000000325,0.00816,0.0030200000000000227,0.008850000000000025,-0.003670000000000062,-0.015720000000000012,0.006940000000000002,0.003510000000000013,-0.003159999999999996,1,0,0,0
39,0.0033600000000000296,-0.00019999999999997797,0.0043199999999999905,0.0014200000000000879,0.004489999999999994,-0.00041000000000002146,0.0044299999999999895,0.0036799999999999056,0.0045800000000000285,-0.003969999999999918,0.00717000000000001,0.0031400000000000317,0.0050200000000000244,-0.0033999999999999586,-0.0040899999999999825,0.005260000000000042,0.0031599999999999406,0.005519999999999969,1,0,0,0
40,0.0038399999999999546,0.00012000000000000899,0.0023699999999999832,-7.999999999996898e-05,0.0045799999999999175,0.0014299999999999313,0.003129999999999966,0.0017399999999999638,0.0025100000000000122,0.0015199999999999658,0.0031500000000000417,0.0016599999999999948,0.0021799999999999597,9.00000000000345e-05,-0.012639999999999985,0.0018500000000000183,0.0016399999999999748,-0.01815,1,0,0,0
41,0.0021800000000000708,0.0009900000000000464,0.0010499999999999399,-0.0016999999999999238,0.0020100000000000673,0.0012699999999999934,0.0006899999999999684,-0.0010099999999999554,0.0006999999999999229,0.005220000000000002,-0.00024999999999997247,-0.002829999999999999,0.0010900000000000354,0.0019100000000000783,0.03308,-0.0007399999999999629,-0.0015000000000000568,-0.01046999999999998,1,0,0,0
42,-1.0000000000065512e-05,0.005170000000000008,0.00015999999999999348,-0.003429999999999933,-0.0014699999999999713,0.007360000000000033,-0.003599999999999992,-0.004630000000000023,-0.0009099999999999664,0.007800000000000029,-0.008029999999999982,-0.008070000000000022,-0.00022999999999995246,0.005079999999999973,0.025500000000000023,-0.010389999999999955,-0.004650000000000043,0.029179999999999984,1,0,0,0
43,-0.0023300000000000542,0.006769999999999998,-0.004669999999999952,-0.00019999999999997797,-0.00499000000000005,0.009099999999999997,-0.011229999999999962,-0.0013300000000000534,-0.006899999999999906,0.011259999999999937,-0.02124999999999999,-0.0012700000000001044,-0.003750000000000031,0.00831000000000004,-0.04054000000000002,-0.024589999999999945,-0.0023499999999999632,-0.013950000000000018,1,0,0,0
44,-0.012460000000000027,0.0034700000000000286,-0.011519999999999975,0.00010000000000010001,-0.010689999999999977,0.009059999999999957,-0.01680999999999999,0.00022999999999995246,-0.014470000000000094,0.013660000000000005,-0.01988000000000001,-0.00014999999999998348,-0.01593,0.013849999999999918,-0.02457999999999999,-0.020830000000000015,-0.00041000000000002146,-0.013289999999999969,1,0,0,0
45,-0.017830000000000013,0.004420000000000035,-0.01589999999999997,0.00024000000000001798,-0.01649999999999996,0.009999999999999898,-0.01791999999999999,0.0010999999999999899,-0.023809999999999998,0.018670000000000075,-0.020809999999999995,0.0006700000000000594,-0.027229999999999976,0.021569999999999978,0.00660000000000005,-0.02078000000000002,0.0014299999999999313,-0.034499999999999975,1,0,0,0
46,-0.020730000000000026,0.007300000000000029,-0.02148,0.0013699999999999823,-0.024170000000000025,0.00927,-0.020909999999999984,0.003390000000000004,-0.02590999999999999,0.016210000000000058,-0.02139000000000002,0.0015899999999999803,-0.029889999999999972,0.020079999999999987,0.02681,-0.020490000000000008,0.0019200000000000328,0.010120000000000018,1,0,0,0
47,-0.023129999999999984,0.011360000000000037,-0.025319999999999954,0.0014100000000000223,-0.030100000000000016,0.010380000000000056,-0.025529999999999997,0.0030599999999999516,-0.02421999999999991,0.013000000000000012,-0.025170000000000026,0.0027200000000000557,-0.025540000000000007,0.01316000000000006,0.009699999999999986,-0.025880000000000014,0.0025000000000000577,0.007199999999999984,1,0,0,0
48,-0.024760000000000004,0.006840000000000068,-0.02565999999999996,0.0005199999999999649,-0.02972000000000008,0.008080000000000087,-0.02895000000000003,0.0013699999999999823,-0.029869999999999952,0.008050000000000002,-0.030840000000000034,0.0011800000000000699,-0.03151000000000004,0.008600000000000052,0.0262,-0.029620000000000035,0.0012799999999999478,0.01741999999999999,1,0,0,0
49,-0.027730000000000032,0.00041999999999997595,-0.026939999999999964,-0.0022100000000000453,-0.03112999999999999,7.999999999996898e-05,-0.030810000000000004,-0.0046800000000000175,-0.037089999999999956,2.0000000000020002e-05,-0.02972999999999998,-0.0014899999999999913,-0.03683000000000003,0.0007199999999999429,-0.017210000000000003,-0.028320000000000012,-0.0008299999999999974,0.01693,1,0,0,0
50,-0.02749999999999997,-0.0011999999999999789,-0.02668999999999999,-0.003990000000000049,-0.02776999999999996,-0.0012099999999999334,-0.02865000000000001,-0.009970000000000034,-0.03786999999999996,-0.0015100000000000113,-0.027290000000000036,-0.008319999999999994,-0.03675000000000006,-3.999999999992898e-05,-0.015280000000000016,-0.027200000000000002,-0.006990000000000052,0.011110000000000009,1,0,0,0
51,-0.0243000000000001,-0.0005999999999999339,-0.023339999999999972,-0.0037800000000000056,-0.023290000000000033,-0.0007099999999999884,-0.025280000000000025,-0.0042000000000000925,-0.027429999999999954,-0.0021200000000000108,-0.02618999999999999,-0.005619999999999958,-0.02808999999999995,-0.0007099999999999884,0.02731,-0.027599999999999958,-0.005819999999999936,0.03437000000000001,1,0,0,0
52,-0.022499999999999964,-0.0013599999999999168,-0.021809999999999996,-0.0016700000000000048,-0.019059999999999966,-0.0017500000000000293,-0.020100000000000007,-0.0022799999999999487,-0.02344999999999997,-0.003390000000000004,-0.02248,-0.0049399999999999444,-0.024409999999999932,-0.0010000000000000009,0.04254000000000002,-0.023550000000000015,-0.005580000000000029,0.048750000000000016,1,0,0,0
53,-0.01747000000000004,-0.0024600000000000177,-0.01815,0.000150000000000039,-0.014490000000000058,-0.0014800000000000368,-0.015720000000000012,0.00032999999999994145,-0.017579999999999985,-0.0016499999999999293,-0.017589999999999995,-0.003750000000000031,-0.019860000000000044,-0.0022100000000000453,-0.011190000000000033,-0.01911999999999997,-0.005980000000000096,-0.0126,1,0,0,0
54,-0.011629999999999974,-0.0011600000000000499,-0.012989999999999946,0.002850000000000019,-0.009060000000000012,-0.0005800000000000249,-0.011319999999999997,0.002569999999999961,-0.00813999999999998,-0.0044199999999999795,-0.011400000000000021,-0.0009099999999999664,-0.00830000000000003,-0.0044199999999999795,-0.03438000000000002,-0.012209999999999999,-0.0020299999999999763,-0.01824999999999999,1,0,0,0
55,-0.00762999999999997,-0.0009200000000000319,-0.009099999999999997,0.00546000000000002,-0.0050200000000000244,-0.0012099999999999334,-0.007989999999999997,0.005510000000000015,-0.0020000000000000018,-0.003929999999999989,-0.006180000000000019,0.00043999999999999595,-0.0017700000000000493,-0.004669999999999952,-0.030459999999999987,-0.006089999999999984,0.00047999999999992493,-0.009800000000000031,1,0,0,0
56,-0.005950000000000011,-0.0024699999999999722,-0.006830000000000003,0.00374999999999992,-0.0032500000000000306,-0.0045000000000000595,-0.0050000000000000044,0.006730000000000014,-0.00041000000000002146,-0.005579999999999918,-0.0007199999999999984,0.003970000000000029,0.0011500000000000399,-0.00763999999999998,0.01704,-0.0005200000000000204,0.0024600000000000177,-0.007050000000000001,1,0,0,0
57,-0.0026700000000000057,-0.003910000000000025,-0.003469999999999973,0.0024700000000000832,-0.0021200000000000108,-0.007440000000000002,-0.0012699999999999934,0.00920999999999994,0.0014899999999999913,-0.005089999999999928,0.0018500000000000183,0.01377000000000006,0.003200000000000036,-0.006789999999999963,0.043789999999999996,0.004070000000000018,0.013579999999999925,0.013959999999999972,1,0,0,0
58,0.000130000000000019,-0.0012699999999999934,-0.00039000000000000146,0.00024000000000001798,-0.0007000000000000339,-0.0021799999999999597,0.0020300000000000318,0.0019099999999999673,0.0010600000000000054,-0.0015200000000000768,0.0032300000000000106,0.011990000000000056,0.0018000000000000238,-0.0013499999999999623,0.03621000000000002,0.005539999999999989,0.014759999999999995,0.03983999999999999,1,0,0,0
59,0.0018999999999999573,-0.0009899999999999909,0.0007900000000000129,0.0006400000000000849,0.0015800000000000258,-4.0000000000040004e-05,0.0021300000000000208,0.0026400000000000867,0.0019699999999999718,-0.00041999999999997595,0.009199999999999986,0.011560000000000015,0.004259999999999986,-0.0011200000000000099,0.023380000000000012,0.016259999999999997,0.012789999999999968,-0.004029999999999978,1,0,0,0
60,0.0012099999999999889,-0.0005299999999999749,0.0011900000000000244,0.0021700000000000053,0.0015500000000000513,-9.99999999995449e-06,0.004709999999999992,0.003510000000000013,0.005699999999999983,-0.0030799999999999716,0.014050000000000007,0.008050000000000002,0.009550000000000003,-0.0035600000000000076,0.00384000000000001,0.01690999999999998,0.007300000000000084,-0.05954999999999999,1,0,0,0
61,0.00266999999999995,-0.003280000000000005,0.0043500000000000205,0.0015899999999999803,0.005899999999999961,-0.0044599999999999085,0.010599999999999998,0.0031200000000000117,0.011110000000000009,-0.003970000000000029,0.01089000000000001,0.009750000000000036,0.00923999999999997,-0.003410000000000024,-0.06678,0.012950000000000017,0.00817000000000001,-0.0479,1,0,0,0
62,0.009959999999999969,-0.0028699999999999837,0.009299999999999975,0.004029999999999978,0.011890000000000012,-0.0047800000000000065,0.011810000000000043,0.0043800000000000505,0.014910000000000034,-0.0020999999999999908,0.012669999999999959,0.004850000000000021,0.012759999999999994,-0.0025700000000000722,-0.07640000000000002,0.01156999999999997,0.005960000000000076,-0.06074999999999997,1,0,0,0
63,0.010140000000000038,-0.003159999999999996,0.010670000000000013,0.00535999999999992,0.011839999999999962,-0.0035800000000000276,0.011860000000000037,0.006170000000000009,0.014630000000000032,-0.003030000000000088,0.012420000000000042,0.004469999999999974,0.01480999999999999,-0.0034000000000000696,-0.0037599999999999856,0.011120000000000019,0.0028399999999999537,-0.015500000000000014,1,0,0,0
64,0.008839999999999959,-0.0011599999999999944,0.01097999999999999,0.0049800000000000955,0.011949999999999905,-0.0011999999999999789,0.012670000000000015,0.004370000000000096,0.015100000000000002,-0.0029400000000000537,0.011009999999999964,0.0016100000000000003,0.015880000000000005,-0.003649999999999931,-0.011809999999999987,0.01096999999999998,0.0009500000000000064,-0.01865,1,0,0,0
65,0.010209999999999997,-0.0015899999999999803,0.010720000000000007,0.0029399999999999427,0.012809999999999988,-0.0020999999999999908,0.013090000000000046,0.003410000000000024,0.01589000000000007,-0.0027800000000000047,0.012160000000000004,0.0016800000000000148,0.01719000000000004,-0.003489999999999993,-0.04163,0.011950000000000016,0.0013900000000000023,-0.031019999999999992,1,0,0,0
66,0.008460000000000023,-0.0017899999999999583,0.01053000000000004,0.0044199999999999795,0.009360000000000035,-0.0021900000000000253,0.011819999999999997,0.005830000000000002,0.01434000000000002,-0.004110000000000058,0.010139999999999982,0.005769999999999942,0.015610000000000013,-0.0044800000000000395,-0.008189999999999975,0.010019999999999973,0.0041999999999999815,-0.018020000000000036,1,0,0,0
67,0.007959999999999967,-0.00040000000000001146,0.008369999999999989,0.0034399999999999986,0.009570000000000078,-0.00041000000000002146,0.009560000000000013,0.003369999999999984,0.012399999999999967,-0.0020999999999999908,0.010300000000000031,0.0040799999999999725,0.013639999999999985,-0.0028799999999999937,-0.004589999999999983,0.009080000000000032,0.0025999999999999357,0.008540000000000048,1,0,0,0
68,0.00613000000000008,0.000130000000000019,0.00547000000000003,0.0017099999999999893,0.008440000000000003,-0.00019000000000002348,0.006879999999999997,0.00019999999999997797,0.010519999999999974,-0.0017700000000000493,0.00879000000000002,9.00000000000345e-05,0.01171000000000011,-0.0017900000000000693,-0.015660000000000007,0.007199999999999984,0.0010000000000000009,-0.013550000000000006,1,0,0,0
69,0.005170000000000008,0.0005499999999999949,0.004029999999999978,0.00027999999999994696,0.00537999999999994,0.0006599999999999939,0.004489999999999994,-0.00025999999999992696,0.007179999999999964,-0.00019999999999997797,0.0048000000000000265,-2.999999999997449e-05,0.00812999999999997,0.0006300000000000194,-0.01483000000000001,0.0038499999999999646,0.001080000000000081,-0.005139999999999978,1,0,0,0
70,0.00262999999999991,-4.999999999999449e-05,0.0040999999999999925,0.00024000000000001798,0.003310000000000035,-0.0006399999999999739,0.003029999999999977,-0.00017000000000000348,0.002630000000000021,0.0018199999999999328,0.00040000000000001146,-0.0011400000000000299,0.003310000000000035,0.0039300000000001,0.005089999999999983,0.00017000000000000348,-0.0003500000000000725,0.0015199999999999658,1,0,0,0
71,0.0022900000000000142,0.0006099999999999994,0.0018099999999999783,-0.0009599999999999609,0.0015999999999999348,0.0014100000000000223,0.0011899999999999689,-0.0015600000000000058,0.00017999999999995797,0.006259999999999932,-0.0008100000000000329,-0.0029000000000000137,-0.000260000000000038,0.006859999999999977,-0.015149999999999997,-0.0008699999999999819,-0.0013800000000000479,-0.019309999999999994,1,0,0,0
